id,sus,phone
00000000-0000-0000-0000-00000000093b,0,7038967044
00000000-0000-0000-0000-00000000093c,0,9837144658
00000000-0000-0000-0000-00000000093d,0,3669007894
00000000-0000-0000-0000-00000000093e,0,7945933519
00000000-0000-0000-0000-00000000093f,0,7432856188
00000000-0000-0000-0000-000000000940,0,7679935159
00000000-0000-0000-0000-000000000941,0,4652202468
00000000-0000-0000-0000-000000000942,0,7336612428
00000000-0000-0000-0000-000000000943,0,7998515377
00000000-0000-0000-0000-000000000944,0,9174102928
00000000-0000-0000-0000-000000000945,0,3845455167
00000000-0000-0000-0000-000000000946,0,8548538649
00000000-0000-0000-0000-000000000947,0,5147501158
00000000-0000-0000-0000-000000000948,0,4582733501
00000000-0000-0000-0000-000000000949,0,5155988644
00000000-0000-0000-0000-00000000094a,0,3363685163
00000000-0000-0000-0000-00000000094b,0,7063976665
00000000-0000-0000-0000-00000000094c,0,6826958837
00000000-0000-0000-0000-00000000094d,0,5133338520
00000000-0000-0000-0000-00000000094e,0,5565809711
00000000-0000-0000-0000-00000000094f,0,8333179169
00000000-0000-0000-0000-000000000950,0,7885249870
00000000-0000-0000-0000-000000000951,0,9399026333
00000000-0000-0000-0000-000000000952,0,8706100088
00000000-0000-0000-0000-000000000953,0,3126144659
00000000-0000-0000-0000-000000000954,0,7446966268
00000000-0000-0000-0000-000000000955,0,9268851634
00000000-0000-0000-0000-000000000956,0,3357142694
00000000-0000-0000-0000-000000000957,0,5634878957
00000000-0000-0000-0000-000000000958,0,8782040378
00000000-0000-0000-0000-000000000959,0,7429250866
00000000-0000-0000-0000-00000000095a,0,9829325840
00000000-0000-0000-0000-00000000095b,0,4976440745
00000000-0000-0000-0000-00000000095c,0,6109417077
00000000-0000-0000-0000-00000000095d,0,3246469926
00000000-0000-0000-0000-00000000095e,0,7903598787
00000000-0000-0000-0000-00000000095f,0,9494460168
00000000-0000-0000-0000-000000000960,0,2082169290
00000000-0000-0000-0000-000000000961,0,8784612697
00000000-0000-0000-0000-000000000962,0,5956291328
00000000-0000-0000-0000-000000000963,0,7016383150
00000000-0000-0000-0000-000000000964,0,3824451902
00000000-0000-0000-0000-000000000965,0,4046801510
00000000-0000-0000-0000-000000000966,0,2513124320
00000000-0000-0000-0000-000000000967,0,8226858449
00000000-0000-0000-0000-000000000968,0,3588514035
00000000-0000-0000-0000-000000000969,0,3607209457
00000000-0000-0000-0000-00000000096a,0,5932341934
00000000-0000-0000-0000-00000000096b,0,3825635225
00000000-0000-0000-0000-00000000096c,0,7654731428
00000000-0000-0000-0000-00000000096d,0,6955658709
00000000-0000-0000-0000-00000000096e,0,4439009719
00000000-0000-0000-0000-00000000096f,0,9125863866
00000000-0000-0000-0000-000000000970,0,4793475752
00000000-0000-0000-0000-000000000971,0,6879147060
00000000-0000-0000-0000-000000000972,0,3225134928
00000000-0000-0000-0000-000000000973,0,9103374825
00000000-0000-0000-0000-000000000974,0,2818126791
00000000-0000-0000-0000-000000000975,0,3838094654
00000000-0000-0000-0000-000000000976,0,9059914637
00000000-0000-0000-0000-000000000977,0,5044574046
00000000-0000-0000-0000-000000000978,0,6177657608
00000000-0000-0000-0000-000000000979,0,4673961854
00000000-0000-0000-0000-00000000097a,0,6985461622
00000000-0000-0000-0000-00000000097b,0,4017880620
00000000-0000-0000-0000-00000000097c,0,3997405794
00000000-0000-0000-0000-00000000097d,0,4004854380
00000000-0000-0000-0000-00000000097e,0,7748825844
00000000-0000-0000-0000-00000000097f,0,7524184098
00000000-0000-0000-0000-000000000980,0,5287800395
00000000-0000-0000-0000-000000000981,0,5108460095
00000000-0000-0000-0000-000000000982,0,8944824221
00000000-0000-0000-0000-000000000983,0,8126972424
00000000-0000-0000-0000-000000000984,0,9657738443
00000000-0000-0000-0000-000000000985,0,7106288455
00000000-0000-0000-0000-000000000986,0,4702726611
00000000-0000-0000-0000-000000000987,0,9264569012
00000000-0000-0000-0000-000000000988,0,8608041749
00000000-0000-0000-0000-000000000989,0,6803437516
00000000-0000-0000-0000-00000000098a,0,7239714780
00000000-0000-0000-0000-00000000098b,0,7035309343
00000000-0000-0000-0000-00000000098c,0,5976205127
00000000-0000-0000-0000-00000000098d,0,8424476674
00000000-0000-0000-0000-00000000098e,0,7708663314
00000000-0000-0000-0000-00000000098f,0,5083546270
00000000-0000-0000-0000-000000000990,0,6154380685
00000000-0000-0000-0000-000000000991,0,2713382038
00000000-0000-0000-0000-000000000992,0,7892217193
00000000-0000-0000-0000-000000000993,0,8799989700
00000000-0000-0000-0000-000000000994,0,5447903854
00000000-0000-0000-0000-000000000995,0,7323855790
00000000-0000-0000-0000-000000000996,0,9523358405
00000000-0000-0000-0000-000000000997,0,7396445113
00000000-0000-0000-0000-000000000998,0,2823395590
00000000-0000-0000-0000-000000000999,0,7427847550
00000000-0000-0000-0000-00000000099a,0,8292758099
00000000-0000-0000-0000-00000000099b,0,4423127463
00000000-0000-0000-0000-00000000099c,0,8202280689
00000000-0000-0000-0000-00000000099d,0,4347109606
00000000-0000-0000-0000-00000000099e,0,7203690945
00000000-0000-0000-0000-00000000099f,1,9889692124
00000000-0000-0000-0000-0000000009a0,0,3192464242
00000000-0000-0000-0000-0000000009a1,0,8882672273
00000000-0000-0000-0000-0000000009a2,0,3175932800
00000000-0000-0000-0000-0000000009a3,0,5317105788
00000000-0000-0000-0000-0000000009a4,0,6289418938
00000000-0000-0000-0000-0000000009a5,0,6075087851
00000000-0000-0000-0000-0000000009a6,0,6383517925
00000000-0000-0000-0000-0000000009a7,0,4865946748
00000000-0000-0000-0000-0000000009a8,0,3828785547
00000000-0000-0000-0000-0000000009a9,0,8308017689
00000000-0000-0000-0000-0000000009aa,0,6837444304
00000000-0000-0000-0000-0000000009ab,0,9469257289
00000000-0000-0000-0000-0000000009ac,0,2318589463
00000000-0000-0000-0000-0000000009ad,0,9992702291
00000000-0000-0000-0000-0000000009ae,0,6133468695
00000000-0000-0000-0000-0000000009af,0,7974749921
00000000-0000-0000-0000-0000000009b0,0,4145255604
00000000-0000-0000-0000-0000000009b1,0,7722905475
00000000-0000-0000-0000-0000000009b2,0,2212555113
00000000-0000-0000-0000-0000000009b3,0,3114683387
00000000-0000-0000-0000-0000000009b4,0,8723983023
00000000-0000-0000-0000-0000000009b5,0,2097075916
00000000-0000-0000-0000-0000000009b6,0,8773438094
00000000-0000-0000-0000-0000000009b7,0,9194704229
00000000-0000-0000-0000-0000000009b8,0,3524812570
00000000-0000-0000-0000-0000000009b9,0,6074396628
00000000-0000-0000-0000-0000000009ba,0,3276393956
00000000-0000-0000-0000-0000000009bb,0,8334278611
00000000-0000-0000-0000-0000000009bc,0,9829890216
00000000-0000-0000-0000-0000000009bd,0,2573194431
00000000-0000-0000-0000-0000000009be,0,9567170599
00000000-0000-0000-0000-0000000009bf,0,7423388718
00000000-0000-0000-0000-0000000009c0,0,4213326387
00000000-0000-0000-0000-0000000009c1,0,3796933474
00000000-0000-0000-0000-0000000009c2,0,7058404470
00000000-0000-0000-0000-0000000009c3,0,6863621863
00000000-0000-0000-0000-0000000009c4,0,4952504662
00000000-0000-0000-0000-0000000009c5,0,9484126421
00000000-0000-0000-0000-0000000009c6,0,8426489598
00000000-0000-0000-0000-0000000009c7,0,4015040714
00000000-0000-0000-0000-0000000009c8,0,3838058319
00000000-0000-0000-0000-0000000009c9,0,2826342468
00000000-0000-0000-0000-0000000009ca,0,2489905665
00000000-0000-0000-0000-0000000009cb,0,3683098785
00000000-0000-0000-0000-0000000009cc,0,8915438226
00000000-0000-0000-0000-0000000009cd,0,4609214925
00000000-0000-0000-0000-0000000009ce,0,9608571454
00000000-0000-0000-0000-0000000009cf,0,9912820440
00000000-0000-0000-0000-0000000009d0,0,9307465300
00000000-0000-0000-0000-0000000009d1,0,8809523519
00000000-0000-0000-0000-0000000009d2,0,9349361824
00000000-0000-0000-0000-0000000009d3,0,8777574643
00000000-0000-0000-0000-0000000009d4,0,3672966194
00000000-0000-0000-0000-0000000009d5,0,2246261847
00000000-0000-0000-0000-0000000009d6,0,3992188660
00000000-0000-0000-0000-0000000009d7,0,9953339597
00000000-0000-0000-0000-0000000009d8,0,3692395790
00000000-0000-0000-0000-0000000009d9,0,4142703378
00000000-0000-0000-0000-0000000009da,0,8992382976
00000000-0000-0000-0000-0000000009db,0,7473507940
00000000-0000-0000-0000-0000000009dc,0,6526212050
00000000-0000-0000-0000-0000000009dd,0,9374962409
00000000-0000-0000-0000-0000000009de,0,6929916520
00000000-0000-0000-0000-0000000009df,0,8903422241
00000000-0000-0000-0000-0000000009e0,0,6184155810
00000000-0000-0000-0000-0000000009e1,0,3583570464
00000000-0000-0000-0000-0000000009e2,0,5745781445
00000000-0000-0000-0000-0000000009e3,0,7255740310
00000000-0000-0000-0000-0000000009e4,0,5404673392
00000000-0000-0000-0000-0000000009e5,0,2194376627
00000000-0000-0000-0000-0000000009e6,0,2185323809
00000000-0000-0000-0000-0000000009e7,0,8263613305
00000000-0000-0000-0000-0000000009e8,0,2625929765
00000000-0000-0000-0000-0000000009e9,0,4018156171
00000000-0000-0000-0000-0000000009ea,0,3053103307
00000000-0000-0000-0000-0000000009eb,0,5256391090
00000000-0000-0000-0000-0000000009ec,0,5943597170
00000000-0000-0000-0000-0000000009ed,0,7766275329
00000000-0000-0000-0000-0000000009ee,0,9062562778
00000000-0000-0000-0000-0000000009ef,0,9575319530
00000000-0000-0000-0000-0000000009f0,0,7358470986
00000000-0000-0000-0000-0000000009f1,0,2476618085
00000000-0000-0000-0000-0000000009f2,0,2222071369
00000000-0000-0000-0000-0000000009f3,0,7722255269
00000000-0000-0000-0000-0000000009f4,0,5473142528
00000000-0000-0000-0000-0000000009f5,0,8258979981
00000000-0000-0000-0000-0000000009f6,0,7129544357
00000000-0000-0000-0000-0000000009f7,0,5572509406
00000000-0000-0000-0000-0000000009f8,0,4769077711
00000000-0000-0000-0000-0000000009f9,0,6084863718
00000000-0000-0000-0000-0000000009fa,0,6959314000
00000000-0000-0000-0000-0000000009fb,0,8135990153
00000000-0000-0000-0000-0000000009fc,0,2249245334
00000000-0000-0000-0000-0000000009fd,0,5538362422
00000000-0000-0000-0000-0000000009fe,0,8513640300
00000000-0000-0000-0000-0000000009ff,0,7672042451
00000000-0000-0000-0000-000000000a00,0,9175386733
00000000-0000-0000-0000-000000000a01,0,9805989281
00000000-0000-0000-0000-000000000a02,0,2067765251
00000000-0000-0000-0000-000000000a03,0,4236649198
00000000-0000-0000-0000-000000000a04,0,2357074818
00000000-0000-0000-0000-000000000a05,0,6464143093
00000000-0000-0000-0000-000000000a06,0,5124241091
00000000-0000-0000-0000-000000000a07,0,4827442447
00000000-0000-0000-0000-000000000a08,0,9655570947
00000000-0000-0000-0000-000000000a09,0,8546073363
00000000-0000-0000-0000-000000000a0a,0,5528450166
00000000-0000-0000-0000-000000000a0b,0,4095996797
00000000-0000-0000-0000-000000000a0c,0,7703953933
00000000-0000-0000-0000-000000000a0d,0,2052161226
00000000-0000-0000-0000-000000000a0e,0,4793602909
00000000-0000-0000-0000-000000000a0f,0,9064919376
00000000-0000-0000-0000-000000000a10,0,8026363384
00000000-0000-0000-0000-000000000a11,0,4637945191
00000000-0000-0000-0000-000000000a12,0,9553100054
00000000-0000-0000-0000-000000000a13,0,3327602314
00000000-0000-0000-0000-000000000a14,0,8394201555
00000000-0000-0000-0000-000000000a15,0,2477698023
00000000-0000-0000-0000-000000000a16,0,7029108646
00000000-0000-0000-0000-000000000a17,0,2133398657
00000000-0000-0000-0000-000000000a18,0,7072445511
00000000-0000-0000-0000-000000000a19,0,6386605321
00000000-0000-0000-0000-000000000a1a,0,2166149099
00000000-0000-0000-0000-000000000a1b,0,8839900082
00000000-0000-0000-0000-000000000a1c,0,9835863344
00000000-0000-0000-0000-000000000a1d,0,3257363913
00000000-0000-0000-0000-000000000a1e,0,3565093999
00000000-0000-0000-0000-000000000a1f,0,8356542638
00000000-0000-0000-0000-000000000a20,0,7386877875
00000000-0000-0000-0000-000000000a21,0,6495887722
00000000-0000-0000-0000-000000000a22,0,2572580973
00000000-0000-0000-0000-000000000a23,0,6058611016
00000000-0000-0000-0000-000000000a24,0,9555169725
00000000-0000-0000-0000-000000000a25,0,4113324989
00000000-0000-0000-0000-000000000a26,0,5406318721
00000000-0000-0000-0000-000000000a27,0,2526705965
00000000-0000-0000-0000-000000000a28,0,3846980493
00000000-0000-0000-0000-000000000a29,0,8153694236
00000000-0000-0000-0000-000000000a2a,0,7158714827
00000000-0000-0000-0000-000000000a2b,0,2915525434
00000000-0000-0000-0000-000000000a2c,0,8964713346
00000000-0000-0000-0000-000000000a2d,0,9199907928
00000000-0000-0000-0000-000000000a2e,0,5006234412
00000000-0000-0000-0000-000000000a2f,0,5488228683
00000000-0000-0000-0000-000000000a30,0,8763715556
00000000-0000-0000-0000-000000000a31,0,9463226404
00000000-0000-0000-0000-000000000a32,0,9968504160
00000000-0000-0000-0000-000000000a33,0,3779464160
00000000-0000-0000-0000-000000000a34,0,3878966714
00000000-0000-0000-0000-000000000a35,0,5717575682
00000000-0000-0000-0000-000000000a36,0,7599334890
00000000-0000-0000-0000-000000000a37,0,8588884128
00000000-0000-0000-0000-000000000a38,0,5023146626
00000000-0000-0000-0000-000000000a39,0,2419373611
00000000-0000-0000-0000-000000000a3a,0,5232657806
00000000-0000-0000-0000-000000000a3b,0,5366199499
00000000-0000-0000-0000-000000000a3c,0,6046613361
00000000-0000-0000-0000-000000000a3d,0,8295262457
00000000-0000-0000-0000-000000000a3e,0,6036106447
00000000-0000-0000-0000-000000000a3f,0,3692026074
00000000-0000-0000-0000-000000000a40,0,3284269740
00000000-0000-0000-0000-000000000a41,0,9577888480
00000000-0000-0000-0000-000000000a42,0,3886449160
00000000-0000-0000-0000-000000000a43,0,2572316705
00000000-0000-0000-0000-000000000a44,0,5943749561
00000000-0000-0000-0000-000000000a45,0,8946028517
00000000-0000-0000-0000-000000000a46,0,3477918085
00000000-0000-0000-0000-000000000a47,0,3539315466
00000000-0000-0000-0000-000000000a48,0,6817071122
00000000-0000-0000-0000-000000000a49,0,3534678501
00000000-0000-0000-0000-000000000a4a,0,7119889709
00000000-0000-0000-0000-000000000a4b,0,7058679456
00000000-0000-0000-0000-000000000a4c,0,2749156095
00000000-0000-0000-0000-000000000a4d,0,6053991423
00000000-0000-0000-0000-000000000a4e,0,3404856156
00000000-0000-0000-0000-000000000a4f,0,5674760845
00000000-0000-0000-0000-000000000a50,0,4597232699
00000000-0000-0000-0000-000000000a51,0,3678161575
00000000-0000-0000-0000-000000000a52,0,6333919934
00000000-0000-0000-0000-000000000a53,0,6573757085
00000000-0000-0000-0000-000000000a54,0,7454522784
00000000-0000-0000-0000-000000000a55,0,6156452906
00000000-0000-0000-0000-000000000a56,0,9076257337
00000000-0000-0000-0000-000000000a57,0,8715884818
00000000-0000-0000-0000-000000000a58,0,4968530711
00000000-0000-0000-0000-000000000a59,0,3193748628
00000000-0000-0000-0000-000000000a5a,0,8497193367
00000000-0000-0000-0000-000000000a5b,0,4439641957
00000000-0000-0000-0000-000000000a5c,0,3758650655
00000000-0000-0000-0000-000000000a5d,0,4025764457
00000000-0000-0000-0000-000000000a5e,0,7538993942
00000000-0000-0000-0000-000000000a5f,0,2878487539
00000000-0000-0000-0000-000000000a60,0,2808104926
00000000-0000-0000-0000-000000000a61,0,6153306241
00000000-0000-0000-0000-000000000a62,1,3302192304
00000000-0000-0000-0000-000000000a63,0,6724967575
00000000-0000-0000-0000-000000000a64,0,9252271825
00000000-0000-0000-0000-000000000a65,0,6345194414
00000000-0000-0000-0000-000000000a66,0,3423360965
00000000-0000-0000-0000-000000000a67,0,6844051198
00000000-0000-0000-0000-000000000a68,0,5784446796
00000000-0000-0000-0000-000000000a69,0,2344908919
00000000-0000-0000-0000-000000000a6a,0,5437924636
00000000-0000-0000-0000-000000000a6b,0,9133079568
00000000-0000-0000-0000-000000000a6c,0,2167677230
00000000-0000-0000-0000-000000000a6d,0,7925022501
00000000-0000-0000-0000-000000000a6e,0,6486194403
00000000-0000-0000-0000-000000000a6f,0,8568485672
00000000-0000-0000-0000-000000000a70,0,2813940872
00000000-0000-0000-0000-000000000a71,0,8315589836
00000000-0000-0000-0000-000000000a72,0,9086473989
00000000-0000-0000-0000-000000000a73,0,3926501888
00000000-0000-0000-0000-000000000a74,0,3429310308
00000000-0000-0000-0000-000000000a75,0,7968781940
00000000-0000-0000-0000-000000000a76,0,8065080450
00000000-0000-0000-0000-000000000a77,0,8754661309
00000000-0000-0000-0000-000000000a78,0,9592492613
00000000-0000-0000-0000-000000000a79,0,7256152438
00000000-0000-0000-0000-000000000a7a,0,6358047027
00000000-0000-0000-0000-000000000a7b,0,3925263597
00000000-0000-0000-0000-000000000a7c,0,5375437292
00000000-0000-0000-0000-000000000a7d,0,7662872025
00000000-0000-0000-0000-000000000a7e,0,7679925661
00000000-0000-0000-0000-000000000a7f,0,5942812486
00000000-0000-0000-0000-000000000a80,0,5225217179
00000000-0000-0000-0000-000000000a81,0,2628832684
00000000-0000-0000-0000-000000000a82,0,8375897430
00000000-0000-0000-0000-000000000a83,0,3232654947
00000000-0000-0000-0000-000000000a84,0,7078903175
00000000-0000-0000-0000-000000000a85,0,2474297797
00000000-0000-0000-0000-000000000a86,0,5723897979
00000000-0000-0000-0000-000000000a87,0,4944869163
00000000-0000-0000-0000-000000000a88,0,3077907518
00000000-0000-0000-0000-000000000a89,0,9862760347
00000000-0000-0000-0000-000000000a8a,0,6215783937
00000000-0000-0000-0000-000000000a8b,0,5482099866
00000000-0000-0000-0000-000000000a8c,0,5498734703
00000000-0000-0000-0000-000000000a8d,0,6603656040
00000000-0000-0000-0000-000000000a8e,0,5466612680
00000000-0000-0000-0000-000000000a8f,0,3074885272
00000000-0000-0000-0000-000000000a90,0,3362982852
00000000-0000-0000-0000-000000000a91,0,8797121904
00000000-0000-0000-0000-000000000a92,0,5164446725
00000000-0000-0000-0000-000000000a93,0,3388692283
00000000-0000-0000-0000-000000000a94,0,8132446072
00000000-0000-0000-0000-000000000a95,0,9717620374
00000000-0000-0000-0000-000000000a96,0,7174423714
00000000-0000-0000-0000-000000000a97,0,3522809805
00000000-0000-0000-0000-000000000a98,0,9515247112
00000000-0000-0000-0000-000000000a99,0,5733346938
00000000-0000-0000-0000-000000000a9a,0,5785753693
00000000-0000-0000-0000-000000000a9b,0,7795200066
00000000-0000-0000-0000-000000000a9c,0,7225714088
00000000-0000-0000-0000-000000000a9d,0,6349606317
00000000-0000-0000-0000-000000000a9e,0,5258885300
00000000-0000-0000-0000-000000000a9f,1,7539183102
00000000-0000-0000-0000-000000000aa0,0,3147758943
00000000-0000-0000-0000-000000000aa1,0,8014516073
00000000-0000-0000-0000-000000000aa2,0,6106408670
00000000-0000-0000-0000-000000000aa3,0,5499596003
00000000-0000-0000-0000-000000000aa4,0,2588014438
00000000-0000-0000-0000-000000000aa5,0,6509586252
00000000-0000-0000-0000-000000000aa6,0,9059312586
00000000-0000-0000-0000-000000000aa7,0,5004497192
00000000-0000-0000-0000-000000000aa8,0,3058332051
00000000-0000-0000-0000-000000000aa9,0,6986977580
00000000-0000-0000-0000-000000000aaa,0,6852321181
00000000-0000-0000-0000-000000000aab,0,7937415857
00000000-0000-0000-0000-000000000aac,0,6509249100
00000000-0000-0000-0000-000000000aad,0,9962480295
00000000-0000-0000-0000-000000000aae,0,4765575230
00000000-0000-0000-0000-000000000aaf,0,6645575909
00000000-0000-0000-0000-000000000ab0,0,7943900619
00000000-0000-0000-0000-000000000ab1,0,8187837716
00000000-0000-0000-0000-000000000ab2,0,7409529511
00000000-0000-0000-0000-000000000ab3,0,2598367305
00000000-0000-0000-0000-000000000ab4,0,8804125557
00000000-0000-0000-0000-000000000ab5,0,6884607937
00000000-0000-0000-0000-000000000ab6,0,8508364808
00000000-0000-0000-0000-000000000ab7,0,5447809296
00000000-0000-0000-0000-000000000ab8,0,8614036298
00000000-0000-0000-0000-000000000ab9,0,5995987416
00000000-0000-0000-0000-000000000aba,0,9582020423
00000000-0000-0000-0000-000000000abb,0,7019365653
00000000-0000-0000-0000-000000000abc,0,2273160703
00000000-0000-0000-0000-000000000abd,0,2326536370
00000000-0000-0000-0000-000000000abe,0,6179524392
00000000-0000-0000-0000-000000000abf,0,3197018727
00000000-0000-0000-0000-000000000ac0,0,8244868218
00000000-0000-0000-0000-000000000ac1,0,5365295507
00000000-0000-0000-0000-000000000ac2,0,7574855536
00000000-0000-0000-0000-000000000ac3,0,3553493635
00000000-0000-0000-0000-000000000ac4,0,7425241282
00000000-0000-0000-0000-000000000ac5,0,4376949878
00000000-0000-0000-0000-000000000ac6,0,5938538527
00000000-0000-0000-0000-000000000ac7,0,4993688355
00000000-0000-0000-0000-000000000ac8,0,7033755343
00000000-0000-0000-0000-000000000ac9,0,6069324831
00000000-0000-0000-0000-000000000aca,0,6879093343
00000000-0000-0000-0000-000000000acb,0,4727326139
00000000-0000-0000-0000-000000000acc,0,9568837583
00000000-0000-0000-0000-000000000acd,0,3739761196
00000000-0000-0000-0000-000000000ace,0,9272717153
00000000-0000-0000-0000-000000000acf,0,7303028632
00000000-0000-0000-0000-000000000ad0,0,2103424676
00000000-0000-0000-0000-000000000ad1,0,8763751916
00000000-0000-0000-0000-000000000ad2,0,4149391573
00000000-0000-0000-0000-000000000ad3,0,7803973059
00000000-0000-0000-0000-000000000ad4,0,7898437465
00000000-0000-0000-0000-000000000ad5,0,6834009014
00000000-0000-0000-0000-000000000ad6,0,2133303765
00000000-0000-0000-0000-000000000ad7,0,3169879927
00000000-0000-0000-0000-000000000ad8,0,3225478650
00000000-0000-0000-0000-000000000ad9,0,3349890742
00000000-0000-0000-0000-000000000ada,0,2922148597
00000000-0000-0000-0000-000000000adb,0,2213019701
00000000-0000-0000-0000-000000000adc,0,6503838214
00000000-0000-0000-0000-000000000add,0,6712447855
00000000-0000-0000-0000-000000000ade,0,3536106563
00000000-0000-0000-0000-000000000adf,0,5108955751
00000000-0000-0000-0000-000000000ae0,0,5685555306
00000000-0000-0000-0000-000000000ae1,1,6739224576
00000000-0000-0000-0000-000000000ae2,0,5205891077
00000000-0000-0000-0000-000000000ae3,0,8079046025
00000000-0000-0000-0000-000000000ae4,0,8617553844
00000000-0000-0000-0000-000000000ae5,0,4912230523
00000000-0000-0000-0000-000000000ae6,0,2582346978
00000000-0000-0000-0000-000000000ae7,0,9153201307
00000000-0000-0000-0000-000000000ae8,0,4587941841
00000000-0000-0000-0000-000000000ae9,0,9934130382
00000000-0000-0000-0000-000000000aea,0,4835008564
00000000-0000-0000-0000-000000000aeb,0,4528719230
00000000-0000-0000-0000-000000000aec,0,8815356402
00000000-0000-0000-0000-000000000aed,0,4534689936
00000000-0000-0000-0000-000000000aee,0,9463913056
00000000-0000-0000-0000-000000000aef,0,7287735158
00000000-0000-0000-0000-000000000af0,0,3489786640
00000000-0000-0000-0000-000000000af1,0,5632621973
00000000-0000-0000-0000-000000000af2,0,8568763525
00000000-0000-0000-0000-000000000af3,0,4089475042
00000000-0000-0000-0000-000000000af4,0,7908186521
00000000-0000-0000-0000-000000000af5,0,5604077189
00000000-0000-0000-0000-000000000af6,0,3188003230
00000000-0000-0000-0000-000000000af7,0,2966493067
00000000-0000-0000-0000-000000000af8,0,3155404086
00000000-0000-0000-0000-000000000af9,0,8982535277
00000000-0000-0000-0000-000000000afa,0,2787672680
00000000-0000-0000-0000-000000000afb,0,8658705244
00000000-0000-0000-0000-000000000afc,0,9875296293
00000000-0000-0000-0000-000000000afd,0,8787218307
00000000-0000-0000-0000-000000000afe,0,5914270836
00000000-0000-0000-0000-000000000aff,0,9843312713
00000000-0000-0000-0000-000000000b00,0,8198481693
00000000-0000-0000-0000-000000000b01,0,6409413073
00000000-0000-0000-0000-000000000b02,0,2243453708
00000000-0000-0000-0000-000000000b03,0,6403488606
00000000-0000-0000-0000-000000000b04,0,8302104121
00000000-0000-0000-0000-000000000b05,0,8432717432
00000000-0000-0000-0000-000000000b06,0,9755567273
00000000-0000-0000-0000-000000000b07,0,2204140260
00000000-0000-0000-0000-000000000b08,0,5084741880
00000000-0000-0000-0000-000000000b09,0,5247427307
00000000-0000-0000-0000-000000000b0a,0,3179586226
00000000-0000-0000-0000-000000000b0b,0,3874094870
00000000-0000-0000-0000-000000000b0c,0,6587240324
00000000-0000-0000-0000-000000000b0d,0,6969427469
00000000-0000-0000-0000-000000000b0e,0,6828374330
00000000-0000-0000-0000-000000000b0f,0,4196976628
00000000-0000-0000-0000-000000000b10,0,9476876081
00000000-0000-0000-0000-000000000b11,0,7748760003
00000000-0000-0000-0000-000000000b12,0,2814610857
00000000-0000-0000-0000-000000000b13,0,2176153912
00000000-0000-0000-0000-000000000b14,0,6897793570
00000000-0000-0000-0000-000000000b15,0,5738591733
00000000-0000-0000-0000-000000000b16,0,2215747040
00000000-0000-0000-0000-000000000b17,0,3972283160
00000000-0000-0000-0000-000000000b18,0,6622962368
00000000-0000-0000-0000-000000000b19,0,6483997352
00000000-0000-0000-0000-000000000b1a,1,6208026641
00000000-0000-0000-0000-000000000b1b,0,2049560010
00000000-0000-0000-0000-000000000b1c,0,6245269635
00000000-0000-0000-0000-000000000b1d,0,5305853204
00000000-0000-0000-0000-000000000b1e,0,5165663037
00000000-0000-0000-0000-000000000b1f,0,9699209556
00000000-0000-0000-0000-000000000b20,0,2517470176
00000000-0000-0000-0000-000000000b21,0,5655464894
00000000-0000-0000-0000-000000000b22,0,4954146655
00000000-0000-0000-0000-000000000b23,0,3088056038
00000000-0000-0000-0000-000000000b24,0,7719052179
00000000-0000-0000-0000-000000000b25,0,9783306803
00000000-0000-0000-0000-000000000b26,0,8878701018
00000000-0000-0000-0000-000000000b27,0,8635535493
00000000-0000-0000-0000-000000000b28,0,8212807614
00000000-0000-0000-0000-000000000b29,0,3743696347
00000000-0000-0000-0000-000000000b2a,0,4704477876
00000000-0000-0000-0000-000000000b2b,0,9044863160
00000000-0000-0000-0000-000000000b2c,0,6434136714
00000000-0000-0000-0000-000000000b2d,0,4047079119
00000000-0000-0000-0000-000000000b2e,0,6518346666
00000000-0000-0000-0000-000000000b2f,0,5445430503
00000000-0000-0000-0000-000000000b30,0,3265347079
00000000-0000-0000-0000-000000000b31,0,7126052382
00000000-0000-0000-0000-000000000b32,0,4749196836
00000000-0000-0000-0000-000000000b33,0,8405597409
00000000-0000-0000-0000-000000000b34,0,2754612812
00000000-0000-0000-0000-000000000b35,0,4154222399
00000000-0000-0000-0000-000000000b36,0,4768065605
00000000-0000-0000-0000-000000000b37,0,6808234510
00000000-0000-0000-0000-000000000b38,0,2718082079
00000000-0000-0000-0000-000000000b39,0,3099313351
00000000-0000-0000-0000-000000000b3a,0,2425203165
00000000-0000-0000-0000-000000000b3b,0,9806006974
00000000-0000-0000-0000-000000000b3c,0,8518912291
00000000-0000-0000-0000-000000000b3d,0,7514886420
00000000-0000-0000-0000-000000000b3e,0,9938440322
00000000-0000-0000-0000-000000000b3f,0,7189362639
00000000-0000-0000-0000-000000000b40,0,2172419084
00000000-0000-0000-0000-000000000b41,0,3812138627
00000000-0000-0000-0000-000000000b42,0,2823480255
00000000-0000-0000-0000-000000000b43,0,4222977924
00000000-0000-0000-0000-000000000b44,0,4318319289
00000000-0000-0000-0000-000000000b45,0,2258081149
00000000-0000-0000-0000-000000000b46,0,4718884896
00000000-0000-0000-0000-000000000b47,0,5062769119
00000000-0000-0000-0000-000000000b48,0,6603700025
00000000-0000-0000-0000-000000000b49,0,4592240841
00000000-0000-0000-0000-000000000b4a,0,2402778070
00000000-0000-0000-0000-000000000b4b,0,7525937872
00000000-0000-0000-0000-000000000b4c,0,5054016897
00000000-0000-0000-0000-000000000b4d,0,5252086281
