id,last4,zip,sus
00000000-0000-0000-0000-00000000056d,8544,68144,0
00000000-0000-0000-0000-00000000056e,2979,47024,0
00000000-0000-0000-0000-00000000056f,0907,09360,0
00000000-0000-0000-0000-000000000570,7257,87066,0
00000000-0000-0000-0000-000000000571,2097,76885,0
00000000-0000-0000-0000-000000000572,2555,17222,0
00000000-0000-0000-0000-000000000573,6898,95387,0
00000000-0000-0000-0000-000000000574,7283,81081,0
00000000-0000-0000-0000-000000000575,1338,55068,0
00000000-0000-0000-0000-000000000576,9815,24815,0
00000000-0000-0000-0000-000000000577,2458,27504,0
00000000-0000-0000-0000-000000000578,2247,11722,0
00000000-0000-0000-0000-000000000579,6571,67902,0
00000000-0000-0000-0000-00000000057a,0576,52637,1
00000000-0000-0000-0000-00000000057b,9800,03839,0
00000000-0000-0000-0000-00000000057c,3114,38014,0
00000000-0000-0000-0000-00000000057d,2865,54836,0
00000000-0000-0000-0000-00000000057e,7905,55145,0
00000000-0000-0000-0000-00000000057f,1866,79303,0
00000000-0000-0000-0000-000000000580,3359,57706,1
00000000-0000-0000-0000-000000000581,7571,82287,0
00000000-0000-0000-0000-000000000582,4162,77919,0
00000000-0000-0000-0000-000000000583,0703,31640,0
00000000-0000-0000-0000-000000000584,3922,31931,0
00000000-0000-0000-0000-000000000585,8073,56697,0
00000000-0000-0000-0000-000000000586,5185,12230,0
00000000-0000-0000-0000-000000000587,2221,41782,0
00000000-0000-0000-0000-000000000588,6130,15418,0
00000000-0000-0000-0000-000000000589,7823,23936,0
00000000-0000-0000-0000-00000000058a,6871,44190,0
00000000-0000-0000-0000-00000000058b,1069,24467,0
00000000-0000-0000-0000-00000000058c,5356,10689,0
00000000-0000-0000-0000-00000000058d,8074,02380,0
00000000-0000-0000-0000-00000000058e,6795,55795,0
00000000-0000-0000-0000-00000000058f,9942,82385,0
00000000-0000-0000-0000-000000000590,8850,21878,0
00000000-0000-0000-0000-000000000591,9783,69371,0
00000000-0000-0000-0000-000000000592,5755,07384,0
00000000-0000-0000-0000-000000000593,5402,76694,0
00000000-0000-0000-0000-000000000594,0419,63468,0
00000000-0000-0000-0000-000000000595,8726,05489,0
00000000-0000-0000-0000-000000000596,1896,22967,0
00000000-0000-0000-0000-000000000597,0356,87754,0
00000000-0000-0000-0000-000000000598,1424,12115,0
00000000-0000-0000-0000-000000000599,1280,15824,0
00000000-0000-0000-0000-00000000059a,1127,86588,0
00000000-0000-0000-0000-00000000059b,8799,48747,0
00000000-0000-0000-0000-00000000059c,3983,38781,0
00000000-0000-0000-0000-00000000059d,8963,93604,0
00000000-0000-0000-0000-00000000059e,3450,49197,0
00000000-0000-0000-0000-00000000059f,7529,81636,0
00000000-0000-0000-0000-0000000005a0,0403,45490,0
00000000-0000-0000-0000-0000000005a1,9685,37705,0
00000000-0000-0000-0000-0000000005a2,7781,54399,0
00000000-0000-0000-0000-0000000005a3,3553,75659,0
00000000-0000-0000-0000-0000000005a4,2130,08851,0
00000000-0000-0000-0000-0000000005a5,7019,10941,0
00000000-0000-0000-0000-0000000005a6,5232,12990,0
00000000-0000-0000-0000-0000000005a7,1354,82022,0
00000000-0000-0000-0000-0000000005a8,0417,75875,0
00000000-0000-0000-0000-0000000005a9,9781,82850,0
00000000-0000-0000-0000-0000000005aa,9107,03793,0
00000000-0000-0000-0000-0000000005ab,7655,85374,0
00000000-0000-0000-0000-0000000005ac,2675,04981,0
00000000-0000-0000-0000-0000000005ad,5368,89856,0
00000000-0000-0000-0000-0000000005ae,4762,83631,0
00000000-0000-0000-0000-0000000005af,8900,80394,0
00000000-0000-0000-0000-0000000005b0,1892,73239,0
00000000-0000-0000-0000-0000000005b1,2555,26540,0
00000000-0000-0000-0000-0000000005b2,7182,53228,0
00000000-0000-0000-0000-0000000005b3,7173,16540,0
00000000-0000-0000-0000-0000000005b4,1451,77998,0
00000000-0000-0000-0000-0000000005b5,3639,27771,0
00000000-0000-0000-0000-0000000005b6,7770,51131,0
00000000-0000-0000-0000-0000000005b7,1471,83929,0
00000000-0000-0000-0000-0000000005b8,5087,94683,0
00000000-0000-0000-0000-0000000005b9,4055,84141,0
00000000-0000-0000-0000-0000000005ba,2127,60897,0
00000000-0000-0000-0000-0000000005bb,9960,21293,0
00000000-0000-0000-0000-0000000005bc,7742,90373,0
00000000-0000-0000-0000-0000000005bd,2445,22336,0
00000000-0000-0000-0000-0000000005be,0611,39910,0
00000000-0000-0000-0000-0000000005bf,6722,36395,0
00000000-0000-0000-0000-0000000005c0,6432,62121,0
00000000-0000-0000-0000-0000000005c1,6709,66055,0
00000000-0000-0000-0000-0000000005c2,9339,44872,0
00000000-0000-0000-0000-0000000005c3,6240,79118,0
00000000-0000-0000-0000-0000000005c4,9099,24067,0
00000000-0000-0000-0000-0000000005c5,0877,11296,0
00000000-0000-0000-0000-0000000005c6,6806,87259,0
00000000-0000-0000-0000-0000000005c7,0160,70896,0
00000000-0000-0000-0000-0000000005c8,6476,31687,0
00000000-0000-0000-0000-0000000005c9,6181,89285,0
00000000-0000-0000-0000-0000000005ca,4892,16960,0
00000000-0000-0000-0000-0000000005cb,3890,51050,0
00000000-0000-0000-0000-0000000005cc,3315,04499,0
00000000-0000-0000-0000-0000000005cd,7944,24171,0
00000000-0000-0000-0000-0000000005ce,9835,79448,0
00000000-0000-0000-0000-0000000005cf,1267,88318,0
00000000-0000-0000-0000-0000000005d0,9639,65905,0
00000000-0000-0000-0000-0000000005d1,0083,87950,0
00000000-0000-0000-0000-0000000005d2,7060,70137,0
00000000-0000-0000-0000-0000000005d3,9279,67819,0
00000000-0000-0000-0000-0000000005d4,3600,99831,0
00000000-0000-0000-0000-0000000005d5,4986,36495,0
00000000-0000-0000-0000-0000000005d6,5262,27887,0
00000000-0000-0000-0000-0000000005d7,7411,80437,0
00000000-0000-0000-0000-0000000005d8,6776,50284,0
00000000-0000-0000-0000-0000000005d9,9252,45271,0
00000000-0000-0000-0000-0000000005da,1958,04565,0
00000000-0000-0000-0000-0000000005db,2549,73852,0
00000000-0000-0000-0000-0000000005dc,0064,42606,0
00000000-0000-0000-0000-0000000005dd,7436,48001,0
00000000-0000-0000-0000-0000000005de,5286,01075,0
00000000-0000-0000-0000-0000000005df,7463,63256,0
00000000-0000-0000-0000-0000000005e0,4885,00695,0
00000000-0000-0000-0000-0000000005e1,5324,66346,0
00000000-0000-0000-0000-0000000005e2,3751,85779,0
00000000-0000-0000-0000-0000000005e3,4212,05420,0
00000000-0000-0000-0000-0000000005e4,5888,45812,0
00000000-0000-0000-0000-0000000005e5,7416,19437,0
00000000-0000-0000-0000-0000000005e6,4777,78988,0
00000000-0000-0000-0000-0000000005e7,8979,95372,0
00000000-0000-0000-0000-0000000005e8,3760,14467,0
00000000-0000-0000-0000-0000000005e9,8031,89833,0
00000000-0000-0000-0000-0000000005ea,8332,51792,0
00000000-0000-0000-0000-0000000005eb,7849,67371,0
00000000-0000-0000-0000-0000000005ec,9484,70621,0
00000000-0000-0000-0000-0000000005ed,0974,12575,0
00000000-0000-0000-0000-0000000005ee,8289,32193,0
00000000-0000-0000-0000-0000000005ef,1462,94800,0
00000000-0000-0000-0000-0000000005f0,3439,56021,0
00000000-0000-0000-0000-0000000005f1,3371,53494,0
00000000-0000-0000-0000-0000000005f2,7251,39333,0
00000000-0000-0000-0000-0000000005f3,9858,58820,0
00000000-0000-0000-0000-0000000005f4,2196,36182,0
00000000-0000-0000-0000-0000000005f5,4983,45911,0
00000000-0000-0000-0000-0000000005f6,1445,15993,0
00000000-0000-0000-0000-0000000005f7,4733,12662,0
00000000-0000-0000-0000-0000000005f8,4049,02818,0
00000000-0000-0000-0000-0000000005f9,1228,37856,0
00000000-0000-0000-0000-0000000005fa,2904,29544,0
00000000-0000-0000-0000-0000000005fb,8251,62264,0
00000000-0000-0000-0000-0000000005fc,0785,04823,0
00000000-0000-0000-0000-0000000005fd,4101,73538,0
00000000-0000-0000-0000-0000000005fe,5340,13091,0
00000000-0000-0000-0000-0000000005ff,9311,00611,0
00000000-0000-0000-0000-000000000600,9301,06946,0
00000000-0000-0000-0000-000000000601,4477,54584,0
00000000-0000-0000-0000-000000000602,8733,53173,0
00000000-0000-0000-0000-000000000603,7561,09096,0
00000000-0000-0000-0000-000000000604,3373,26810,0
00000000-0000-0000-0000-000000000605,6980,32056,0
00000000-0000-0000-0000-000000000606,6922,50550,0
00000000-0000-0000-0000-000000000607,7320,86252,0
00000000-0000-0000-0000-000000000608,9677,92862,0
00000000-0000-0000-0000-000000000609,1627,82607,0
00000000-0000-0000-0000-00000000060a,3319,41330,0
00000000-0000-0000-0000-00000000060b,6226,35148,0
00000000-0000-0000-0000-00000000060c,3750,20223,0
00000000-0000-0000-0000-00000000060d,9643,68803,0
00000000-0000-0000-0000-00000000060e,6460,79102,0
00000000-0000-0000-0000-00000000060f,9867,37540,0
00000000-0000-0000-0000-000000000610,2561,06877,0
00000000-0000-0000-0000-000000000611,3770,96703,0
00000000-0000-0000-0000-000000000612,5791,36164,0
00000000-0000-0000-0000-000000000613,8546,65516,0
00000000-0000-0000-0000-000000000614,8035,97231,0
00000000-0000-0000-0000-000000000615,6360,98770,0
00000000-0000-0000-0000-000000000616,7807,82434,0
00000000-0000-0000-0000-000000000617,8389,07879,0
00000000-0000-0000-0000-000000000618,8914,14455,1
00000000-0000-0000-0000-000000000619,7046,38994,0
00000000-0000-0000-0000-00000000061a,5907,93117,0
00000000-0000-0000-0000-00000000061b,0431,52074,0
00000000-0000-0000-0000-00000000061c,7655,73503,0
00000000-0000-0000-0000-00000000061d,6300,50265,0
00000000-0000-0000-0000-00000000061e,0758,08015,0
00000000-0000-0000-0000-00000000061f,6600,49820,0
00000000-0000-0000-0000-000000000620,1082,52336,0
00000000-0000-0000-0000-000000000621,1884,18379,0
00000000-0000-0000-0000-000000000622,0636,68657,0
00000000-0000-0000-0000-000000000623,5746,10984,0
00000000-0000-0000-0000-000000000624,0541,43149,0
00000000-0000-0000-0000-000000000625,2667,83620,0
00000000-0000-0000-0000-000000000626,2349,10766,0
00000000-0000-0000-0000-000000000627,0899,25253,0
00000000-0000-0000-0000-000000000628,9946,35410,0
00000000-0000-0000-0000-000000000629,2758,47680,0
00000000-0000-0000-0000-00000000062a,9347,56990,0
00000000-0000-0000-0000-00000000062b,9177,58570,0
00000000-0000-0000-0000-00000000062c,4611,75839,0
00000000-0000-0000-0000-00000000062d,0432,90973,0
00000000-0000-0000-0000-00000000062e,2246,62011,0
00000000-0000-0000-0000-00000000062f,9031,05531,0
00000000-0000-0000-0000-000000000630,1660,99226,0
00000000-0000-0000-0000-000000000631,1652,96979,0
00000000-0000-0000-0000-000000000632,9148,40162,0
00000000-0000-0000-0000-000000000633,4759,53505,0
00000000-0000-0000-0000-000000000634,5099,48105,0
00000000-0000-0000-0000-000000000635,9559,85672,0
00000000-0000-0000-0000-000000000636,1806,71591,0
00000000-0000-0000-0000-000000000637,9285,90878,0
00000000-0000-0000-0000-000000000638,6797,70670,0
00000000-0000-0000-0000-000000000639,6215,22936,0
00000000-0000-0000-0000-00000000063a,7907,87291,0
00000000-0000-0000-0000-00000000063b,5412,06519,0
00000000-0000-0000-0000-00000000063c,7768,55091,0
00000000-0000-0000-0000-00000000063d,7382,33501,0
00000000-0000-0000-0000-00000000063e,4512,97613,0
00000000-0000-0000-0000-00000000063f,6832,13764,0
00000000-0000-0000-0000-000000000640,8464,38561,0
00000000-0000-0000-0000-000000000641,6113,70745,0
00000000-0000-0000-0000-000000000642,5525,69592,0
00000000-0000-0000-0000-000000000643,9704,40648,0
00000000-0000-0000-0000-000000000644,8915,49684,0
00000000-0000-0000-0000-000000000645,9863,28229,0
00000000-0000-0000-0000-000000000646,0984,39638,0
00000000-0000-0000-0000-000000000647,4196,98473,0
00000000-0000-0000-0000-000000000648,3091,21317,0
00000000-0000-0000-0000-000000000649,2683,96483,0
00000000-0000-0000-0000-00000000064a,4967,20546,0
00000000-0000-0000-0000-00000000064b,0508,74460,0
00000000-0000-0000-0000-00000000064c,0172,77280,0
00000000-0000-0000-0000-00000000064d,3369,39665,0
00000000-0000-0000-0000-00000000064e,0049,79369,0
00000000-0000-0000-0000-00000000064f,8586,77296,0
00000000-0000-0000-0000-000000000650,8945,65915,0
00000000-0000-0000-0000-000000000651,7611,23018,0
00000000-0000-0000-0000-000000000652,7765,14363,0
00000000-0000-0000-0000-000000000653,0602,17779,0
00000000-0000-0000-0000-000000000654,5674,67975,0
00000000-0000-0000-0000-000000000655,6483,93611,0
00000000-0000-0000-0000-000000000656,6680,71329,0
00000000-0000-0000-0000-000000000657,8407,15846,0
00000000-0000-0000-0000-000000000658,7436,49546,0
00000000-0000-0000-0000-000000000659,0899,57481,0
00000000-0000-0000-0000-00000000065a,2664,60659,0
00000000-0000-0000-0000-00000000065b,0867,49289,0
00000000-0000-0000-0000-00000000065c,9477,72729,0
00000000-0000-0000-0000-00000000065d,2596,12416,0
00000000-0000-0000-0000-00000000065e,1009,21147,0
00000000-0000-0000-0000-00000000065f,7131,94149,0
00000000-0000-0000-0000-000000000660,0190,81336,0
00000000-0000-0000-0000-000000000661,7018,40280,0
00000000-0000-0000-0000-000000000662,2201,82657,0
00000000-0000-0000-0000-000000000663,3144,99935,0
00000000-0000-0000-0000-000000000664,2904,51406,0
00000000-0000-0000-0000-000000000665,2558,76180,0
00000000-0000-0000-0000-000000000666,3570,09873,0
00000000-0000-0000-0000-000000000667,7666,92970,0
00000000-0000-0000-0000-000000000668,0998,22098,0
00000000-0000-0000-0000-000000000669,6825,66146,0
00000000-0000-0000-0000-00000000066a,0210,60819,0
00000000-0000-0000-0000-00000000066b,1788,55951,0
00000000-0000-0000-0000-00000000066c,1964,50211,0
00000000-0000-0000-0000-00000000066d,9204,06538,0
00000000-0000-0000-0000-00000000066e,3088,85166,0
00000000-0000-0000-0000-00000000066f,3159,62748,0
00000000-0000-0000-0000-000000000670,5270,04361,0
00000000-0000-0000-0000-000000000671,8201,03931,0
00000000-0000-0000-0000-000000000672,0183,09813,0
00000000-0000-0000-0000-000000000673,1618,40080,0
00000000-0000-0000-0000-000000000674,7030,86036,0
00000000-0000-0000-0000-000000000675,5793,16393,0
00000000-0000-0000-0000-000000000676,9572,31220,0
00000000-0000-0000-0000-000000000677,9187,86919,0
00000000-0000-0000-0000-000000000678,7205,01944,0
00000000-0000-0000-0000-000000000679,8315,45850,0
00000000-0000-0000-0000-00000000067a,9131,03611,0
00000000-0000-0000-0000-00000000067b,0297,77794,0
00000000-0000-0000-0000-00000000067c,1682,11468,0
00000000-0000-0000-0000-00000000067d,0924,27975,0
00000000-0000-0000-0000-00000000067e,4562,18416,1
00000000-0000-0000-0000-00000000067f,7395,21867,0
00000000-0000-0000-0000-000000000680,0589,05480,0
00000000-0000-0000-0000-000000000681,0531,90733,0
00000000-0000-0000-0000-000000000682,2174,99795,0
00000000-0000-0000-0000-000000000683,4463,30152,0
00000000-0000-0000-0000-000000000684,6351,84481,0
00000000-0000-0000-0000-000000000685,7393,91114,0
00000000-0000-0000-0000-000000000686,0672,89917,0
00000000-0000-0000-0000-000000000687,9107,61675,0
00000000-0000-0000-0000-000000000688,4817,92967,0
00000000-0000-0000-0000-000000000689,4364,33930,0
00000000-0000-0000-0000-00000000068a,0297,87810,0
00000000-0000-0000-0000-00000000068b,5700,21249,0
00000000-0000-0000-0000-00000000068c,9180,30812,0
00000000-0000-0000-0000-00000000068d,1215,19913,0
00000000-0000-0000-0000-00000000068e,6041,20361,0
00000000-0000-0000-0000-00000000068f,6384,04876,0
00000000-0000-0000-0000-000000000690,5410,82706,0
00000000-0000-0000-0000-000000000691,3944,06202,0
00000000-0000-0000-0000-000000000692,1879,15109,0
00000000-0000-0000-0000-000000000693,0124,50775,0
00000000-0000-0000-0000-000000000694,7475,82945,0
00000000-0000-0000-0000-000000000695,7447,51816,0
00000000-0000-0000-0000-000000000696,0867,90226,0
00000000-0000-0000-0000-000000000697,8490,68947,0
00000000-0000-0000-0000-000000000698,5835,88491,0
00000000-0000-0000-0000-000000000699,9656,01040,0
00000000-0000-0000-0000-00000000069a,8266,60486,0
00000000-0000-0000-0000-00000000069b,3125,36990,0
00000000-0000-0000-0000-00000000069c,5174,18153,0
00000000-0000-0000-0000-00000000069d,1556,60521,0
00000000-0000-0000-0000-00000000069e,4679,39382,0
00000000-0000-0000-0000-00000000069f,1466,47125,0
00000000-0000-0000-0000-0000000006a0,2970,38734,0
00000000-0000-0000-0000-0000000006a1,9240,63413,0
00000000-0000-0000-0000-0000000006a2,4388,23300,0
00000000-0000-0000-0000-0000000006a3,4956,31596,0
00000000-0000-0000-0000-0000000006a4,2342,19500,0
00000000-0000-0000-0000-0000000006a5,5446,45152,0
00000000-0000-0000-0000-0000000006a6,1032,58391,0
00000000-0000-0000-0000-0000000006a7,0142,51343,0
00000000-0000-0000-0000-0000000006a8,0655,82503,0
00000000-0000-0000-0000-0000000006a9,2550,29323,0
00000000-0000-0000-0000-0000000006aa,4884,59852,0
00000000-0000-0000-0000-0000000006ab,8926,73536,0
00000000-0000-0000-0000-0000000006ac,4169,99617,0
00000000-0000-0000-0000-0000000006ad,3739,70052,0
00000000-0000-0000-0000-0000000006ae,2799,05210,0
00000000-0000-0000-0000-0000000006af,8714,97288,0
00000000-0000-0000-0000-0000000006b0,9173,84937,0
00000000-0000-0000-0000-0000000006b1,9479,20734,0
00000000-0000-0000-0000-0000000006b2,8006,88458,0
00000000-0000-0000-0000-0000000006b3,3168,16593,0
00000000-0000-0000-0000-0000000006b4,3209,68585,0
00000000-0000-0000-0000-0000000006b5,0466,16824,0
00000000-0000-0000-0000-0000000006b6,4887,68861,0
00000000-0000-0000-0000-0000000006b7,9146,91878,0
00000000-0000-0000-0000-0000000006b8,2136,83254,0
00000000-0000-0000-0000-0000000006b9,5267,61711,0
00000000-0000-0000-0000-0000000006ba,5219,50455,0
00000000-0000-0000-0000-0000000006bb,3748,04628,0
00000000-0000-0000-0000-0000000006bc,3323,57010,0
00000000-0000-0000-0000-0000000006bd,4992,33608,0
00000000-0000-0000-0000-0000000006be,2237,03970,0
00000000-0000-0000-0000-0000000006bf,1574,91321,0
00000000-0000-0000-0000-0000000006c0,8637,42701,0
00000000-0000-0000-0000-0000000006c1,1672,26176,0
00000000-0000-0000-0000-0000000006c2,1752,28762,0
00000000-0000-0000-0000-0000000006c3,7174,64295,0
00000000-0000-0000-0000-0000000006c4,1909,19132,0
00000000-0000-0000-0000-0000000006c5,7112,23472,0
00000000-0000-0000-0000-0000000006c6,7790,11921,0
00000000-0000-0000-0000-0000000006c7,0941,49184,0
00000000-0000-0000-0000-0000000006c8,0629,16459,0
00000000-0000-0000-0000-0000000006c9,6491,75093,0
00000000-0000-0000-0000-0000000006ca,0918,82152,0
00000000-0000-0000-0000-0000000006cb,4861,46582,0
00000000-0000-0000-0000-0000000006cc,7495,05964,0
00000000-0000-0000-0000-0000000006cd,9180,26759,0
00000000-0000-0000-0000-0000000006ce,7660,30832,0
00000000-0000-0000-0000-0000000006cf,3772,62202,0
00000000-0000-0000-0000-0000000006d0,2481,68059,0
00000000-0000-0000-0000-0000000006d1,3370,30066,0
00000000-0000-0000-0000-0000000006d2,7502,01879,0
00000000-0000-0000-0000-0000000006d3,8351,83005,0
00000000-0000-0000-0000-0000000006d4,3653,57063,0
00000000-0000-0000-0000-0000000006d5,5441,56709,0
00000000-0000-0000-0000-0000000006d6,2695,60002,0
00000000-0000-0000-0000-0000000006d7,1745,55477,0
00000000-0000-0000-0000-0000000006d8,9697,45810,0
00000000-0000-0000-0000-0000000006d9,4571,66203,0
00000000-0000-0000-0000-0000000006da,2602,28893,0
00000000-0000-0000-0000-0000000006db,3809,41963,0
00000000-0000-0000-0000-0000000006dc,3450,89730,0
00000000-0000-0000-0000-0000000006dd,9653,38433,0
00000000-0000-0000-0000-0000000006de,6937,43760,0
00000000-0000-0000-0000-0000000006df,7476,41389,0
00000000-0000-0000-0000-0000000006e0,3045,31020,0
00000000-0000-0000-0000-0000000006e1,5756,60243,0
00000000-0000-0000-0000-0000000006e2,4370,93595,0
00000000-0000-0000-0000-0000000006e3,9945,71716,0
00000000-0000-0000-0000-0000000006e4,9838,21744,0
00000000-0000-0000-0000-0000000006e5,5660,07750,0
00000000-0000-0000-0000-0000000006e6,3257,90036,0
00000000-0000-0000-0000-0000000006e7,2745,15815,0
00000000-0000-0000-0000-0000000006e8,3719,59626,0
00000000-0000-0000-0000-0000000006e9,1606,96398,0
00000000-0000-0000-0000-0000000006ea,1336,46459,0
00000000-0000-0000-0000-0000000006eb,7035,67900,0
00000000-0000-0000-0000-0000000006ec,8802,78860,0
00000000-0000-0000-0000-0000000006ed,2076,75585,0
00000000-0000-0000-0000-0000000006ee,2371,42383,0
00000000-0000-0000-0000-0000000006ef,4127,06577,0
00000000-0000-0000-0000-0000000006f0,6600,18305,0
00000000-0000-0000-0000-0000000006f1,6541,02501,0
00000000-0000-0000-0000-0000000006f2,1085,21670,0
00000000-0000-0000-0000-0000000006f3,7713,35324,0
00000000-0000-0000-0000-0000000006f4,9060,46045,0
00000000-0000-0000-0000-0000000006f5,3176,75887,0
00000000-0000-0000-0000-0000000006f6,6945,38213,0
00000000-0000-0000-0000-0000000006f7,4727,35851,0
00000000-0000-0000-0000-0000000006f8,4895,48900,0
00000000-0000-0000-0000-0000000006f9,0794,36924,0
00000000-0000-0000-0000-0000000006fa,0993,99271,0
00000000-0000-0000-0000-0000000006fb,6815,60619,0
00000000-0000-0000-0000-0000000006fc,6364,79050,0
00000000-0000-0000-0000-0000000006fd,9683,20062,0
00000000-0000-0000-0000-0000000006fe,8967,53049,0
00000000-0000-0000-0000-0000000006ff,7711,79405,0
00000000-0000-0000-0000-000000000700,2221,96021,0
00000000-0000-0000-0000-000000000701,4028,90315,0
00000000-0000-0000-0000-000000000702,9247,25649,0
00000000-0000-0000-0000-000000000703,1762,89472,0
00000000-0000-0000-0000-000000000704,7899,79617,0
00000000-0000-0000-0000-000000000705,9085,31246,0
00000000-0000-0000-0000-000000000706,6749,74245,0
00000000-0000-0000-0000-000000000707,3194,79703,0
00000000-0000-0000-0000-000000000708,4879,67558,0
00000000-0000-0000-0000-000000000709,3793,12435,0
00000000-0000-0000-0000-00000000070a,3003,42448,0
00000000-0000-0000-0000-00000000070b,6509,62345,0
00000000-0000-0000-0000-00000000070c,6643,97383,0
00000000-0000-0000-0000-00000000070d,4097,67156,0
00000000-0000-0000-0000-00000000070e,7682,10695,0
00000000-0000-0000-0000-00000000070f,6042,05993,0
00000000-0000-0000-0000-000000000710,9446,86657,0
00000000-0000-0000-0000-000000000711,7967,39582,0
00000000-0000-0000-0000-000000000712,5931,18625,0
00000000-0000-0000-0000-000000000713,1493,39887,0
00000000-0000-0000-0000-000000000714,4135,23078,0
00000000-0000-0000-0000-000000000715,3515,09248,0
00000000-0000-0000-0000-000000000716,3163,95487,0
00000000-0000-0000-0000-000000000717,9370,39970,0
00000000-0000-0000-0000-000000000718,2048,65916,0
00000000-0000-0000-0000-000000000719,2084,59798,0
00000000-0000-0000-0000-00000000071a,3794,29864,0
00000000-0000-0000-0000-00000000071b,2303,68429,0
00000000-0000-0000-0000-00000000071c,8730,24838,0
00000000-0000-0000-0000-00000000071d,2505,13575,0
00000000-0000-0000-0000-00000000071e,7851,12598,0
00000000-0000-0000-0000-00000000071f,8956,44903,0
00000000-0000-0000-0000-000000000720,1523,83477,0
00000000-0000-0000-0000-000000000721,1286,26886,0
00000000-0000-0000-0000-000000000722,9868,33763,0
00000000-0000-0000-0000-000000000723,9086,74926,0
00000000-0000-0000-0000-000000000724,3903,61232,0
00000000-0000-0000-0000-000000000725,1036,75446,0
00000000-0000-0000-0000-000000000726,2490,85868,0
00000000-0000-0000-0000-000000000727,4430,22967,0
00000000-0000-0000-0000-000000000728,0015,21927,0
00000000-0000-0000-0000-000000000729,3209,35943,0
00000000-0000-0000-0000-00000000072a,7948,13424,0
00000000-0000-0000-0000-00000000072b,7241,54830,0
00000000-0000-0000-0000-00000000072c,7204,48654,0
00000000-0000-0000-0000-00000000072d,2009,77389,0
00000000-0000-0000-0000-00000000072e,0300,86430,0
00000000-0000-0000-0000-00000000072f,6857,45433,0
00000000-0000-0000-0000-000000000730,0050,01302,0
00000000-0000-0000-0000-000000000731,1455,92336,0
00000000-0000-0000-0000-000000000732,3853,89871,0
00000000-0000-0000-0000-000000000733,8463,20856,0
00000000-0000-0000-0000-000000000734,9822,44489,0
00000000-0000-0000-0000-000000000735,9180,45472,0
00000000-0000-0000-0000-000000000736,9944,09599,1
00000000-0000-0000-0000-000000000737,0276,45235,0
00000000-0000-0000-0000-000000000738,2499,77313,0
00000000-0000-0000-0000-000000000739,4669,23166,0
00000000-0000-0000-0000-00000000073a,4695,40759,0
00000000-0000-0000-0000-00000000073b,6207,76912,0
00000000-0000-0000-0000-00000000073c,8424,75086,0
00000000-0000-0000-0000-00000000073d,6697,46076,0
00000000-0000-0000-0000-00000000073e,9730,30758,0
00000000-0000-0000-0000-00000000073f,2813,47069,0
00000000-0000-0000-0000-000000000740,2649,16376,0
00000000-0000-0000-0000-000000000741,7218,84079,0
00000000-0000-0000-0000-000000000742,9781,46649,0
00000000-0000-0000-0000-000000000743,0030,61307,0
00000000-0000-0000-0000-000000000744,9928,30728,0
00000000-0000-0000-0000-000000000745,2122,48514,0
00000000-0000-0000-0000-000000000746,2922,58088,0
00000000-0000-0000-0000-000000000747,9855,31246,0
00000000-0000-0000-0000-000000000748,8644,91779,0
00000000-0000-0000-0000-000000000749,5684,07778,0
00000000-0000-0000-0000-00000000074a,4507,32842,0
00000000-0000-0000-0000-00000000074b,4311,27826,0
00000000-0000-0000-0000-00000000074c,1091,80052,0
00000000-0000-0000-0000-00000000074d,2682,06268,0
00000000-0000-0000-0000-00000000074e,5460,93272,0
00000000-0000-0000-0000-00000000074f,5775,32757,0
00000000-0000-0000-0000-000000000750,3569,05134,0
00000000-0000-0000-0000-000000000751,8912,37616,0
00000000-0000-0000-0000-000000000752,3894,36636,0
00000000-0000-0000-0000-000000000753,1947,05737,0
00000000-0000-0000-0000-000000000754,7478,08089,0
00000000-0000-0000-0000-000000000755,1533,04694,0
00000000-0000-0000-0000-000000000756,2054,16966,0
00000000-0000-0000-0000-000000000757,7465,59614,0
00000000-0000-0000-0000-000000000758,8208,70343,0
00000000-0000-0000-0000-000000000759,7757,57690,0
00000000-0000-0000-0000-00000000075a,0045,32584,0
00000000-0000-0000-0000-00000000075b,0827,22166,0
00000000-0000-0000-0000-00000000075c,2938,55284,0
00000000-0000-0000-0000-00000000075d,3982,52651,0
00000000-0000-0000-0000-00000000075e,1826,49661,0
00000000-0000-0000-0000-00000000075f,6038,03703,0
00000000-0000-0000-0000-000000000760,4371,01102,0
00000000-0000-0000-0000-000000000761,1641,65838,0
00000000-0000-0000-0000-000000000762,4915,53319,0
00000000-0000-0000-0000-000000000763,3618,38212,0
00000000-0000-0000-0000-000000000764,7099,45447,0
00000000-0000-0000-0000-000000000765,0540,72177,0
00000000-0000-0000-0000-000000000766,0379,10981,0
00000000-0000-0000-0000-000000000767,2140,52276,0
00000000-0000-0000-0000-000000000768,2001,52542,0
00000000-0000-0000-0000-000000000769,0240,13136,0
00000000-0000-0000-0000-00000000076a,4687,75926,0
00000000-0000-0000-0000-00000000076b,0206,38706,0
00000000-0000-0000-0000-00000000076c,5378,12450,0
00000000-0000-0000-0000-00000000076d,1602,35835,0
00000000-0000-0000-0000-00000000076e,4546,09332,0
00000000-0000-0000-0000-00000000076f,7970,37739,0
00000000-0000-0000-0000-000000000770,9215,64651,0
00000000-0000-0000-0000-000000000771,1628,95969,0
00000000-0000-0000-0000-000000000772,6932,36392,0
00000000-0000-0000-0000-000000000773,5232,87367,0
